Full Name,Short Name,Date,Sell Price,Buy Price,Number of Purchases,Number of Sales
Binance Coin,BNB,2024-01-18 10:35:47.337197,14065.85,13393.69,484,291
Dogecoin,DOGE,2024-01-18 10:35:47.337197,2818.45,2719.5,800,229
Bitcoin,BTC,2024-01-19 10:35:47.337197,20661.78,19681.33,379,795
Ethereum,ETH,2024-01-19 10:35:47.337197,15131.72,14496.19,843,782
Ripple,XRP,2024-01-19 10:35:47.337197,74007.18,70375.78,982,889
Litecoin,LTC,2024-01-19 10:35:47.337197,5069.16,4926.35,835,103
Cardano,ADA,2024-01-19 10:35:47.337197,99003.44,95684.02,159,694
Polkadot,DOT,2024-01-19 10:35:47.337197,32308.52,31948.4,166,840
Binance Coin,BNB,2024-01-19 10:35:47.337197,456.91,452.0,108,273
Dogecoin,DOGE,2024-01-19 10:35:47.337197,62713.67,61397.68,355,778
Bitcoin,BTC,2024-01-20 10:35:47.337197,18498.45,18102.06,380,158
Ethereum,ETH,2024-01-20 10:35:47.337197,80246.24,78375.77,267,678
Ripple,XRP,2024-01-20 10:35:47.337197,41642.64,40993.52,157,402
Litecoin,LTC,2024-01-20 10:35:47.337197,44859.24,43549.91,738,216
Cardano,ADA,2024-01-20 10:35:47.337197,10717.56,10370.2,358,94
Polkadot,DOT,2024-01-20 10:35:47.337197,6757.23,6505.85,191,141
Binance Coin,BNB,2024-01-20 10:35:47.337197,16446.05,15784.58,782,157
Dogecoin,DOGE,2024-01-20 10:35:47.337197,51620.04,50402.65,755,109
Bitcoin,BTC,2024-01-21 10:35:47.337197,100386.41,95706.53,360,631
Ethereum,ETH,2024-01-21 10:35:47.337197,26297.2,25200.1,309,862
Ripple,XRP,2024-01-21 10:35:47.337197,71380.45,68513.61,563,359
Litecoin,LTC,2024-01-21 10:35:47.337197,9597.52,9159.88,924,503
Cardano,ADA,2024-01-21 10:35:47.337197,97529.67,92729.37,164,772
Polkadot,DOT,2024-01-21 10:35:47.337197,30907.81,30478.65,691,612
Binance Coin,BNB,2024-01-21 10:35:47.337197,6049.98,5907.08,609,375
Dogecoin,DOGE,2024-01-21 10:35:47.337197,16223.74,15424.14,226,619
Bitcoin,BTC,2024-01-22 10:35:47.337197,66808.52,64413.34,614,589
Ethereum,ETH,2024-01-22 10:35:47.337197,42271.51,41733.56,467,670
Ripple,XRP,2024-01-22 10:35:47.337197,78305.72,75279.08,487,837
Litecoin,LTC,2024-01-22 10:35:47.337197,2503.59,2399.51,107,477
Cardano,ADA,2024-01-22 10:35:47.337197,46876.4,46366.29,905,460
Polkadot,DOT,2024-01-22 10:35:47.337197,48201.1,46662.85,223,518
Binance Coin,BNB,2024-01-22 10:35:47.337197,66509.99,64793.7,216,315
Dogecoin,DOGE,2024-01-22 10:35:47.337197,114892.4,109153.0,400,668
Bitcoin,BTC,2024-01-23 10:35:47.337197,102431.52,98055.27,436,290
Ethereum,ETH,2024-01-23 10:35:47.337197,7977.45,7673.93,741,804
Ripple,XRP,2024-01-23 10:35:47.337197,29481.4,28945.79,658,160
Litecoin,LTC,2024-01-23 10:35:47.337197,92505.77,87890.93,791,313
Cardano,ADA,2024-01-23 10:35:47.337197,97978.59,94237.82,137,512
Polkadot,DOT,2024-01-23 10:35:47.337197,24985.98,24578.59,976,692
Binance Coin,BNB,2024-01-23 10:35:47.337197,71154.52,69567.94,524,189
Dogecoin,DOGE,2024-01-23 10:35:47.337197,63525.65,60728.99,182,307
Bitcoin,BTC,2024-01-24 10:35:47.337197,31350.46,30076.57,490,510
Ethereum,ETH,2024-01-24 10:35:47.337197,51296.79,49506.65,698,645
Ripple,XRP,2024-01-24 10:35:47.337197,60460.47,58370.48,953,502
Litecoin,LTC,2024-01-24 10:35:47.337197,85939.05,83812.97,752,848
Cardano,ADA,2024-01-24 10:35:47.337197,39919.27,38005.49,289,415
Polkadot,DOT,2024-01-24 10:35:47.337197,52792.37,50405.23,258,436
Binance Coin,BNB,2024-01-24 10:35:47.337197,68128.12,64892.16,858,170
Dogecoin,DOGE,2024-01-24 10:35:47.337197,30133.03,29505.3,608,190
Bitcoin,BTC,2024-01-25 10:35:47.337197,39407.6,38695.52,680,794
Ethereum,ETH,2024-01-25 10:35:47.337197,104345.54,100173.75,457,846
Ripple,XRP,2024-01-25 10:35:47.337197,54014.2,52889.41,204,863
Litecoin,LTC,2024-01-25 10:35:47.337197,4097.75,3934.49,826,313
Cardano,ADA,2024-01-25 10:35:47.337197,49862.43,48704.86,500,398
Polkadot,DOT,2024-01-25 10:35:47.337197,43823.49,43062.11,770,681
Binance Coin,BNB,2024-01-25 10:35:47.337197,29544.03,28911.78,891,78
Dogecoin,DOGE,2024-01-25 10:35:47.337197,25041.54,24060.09,385,879
Bitcoin,BTC,2024-01-26 10:35:47.337197,9176.1,9007.8,376,339
Ethereum,ETH,2024-01-26 10:35:47.337197,26920.62,25956.91,391,470
Ripple,XRP,2024-01-26 10:35:47.337197,23343.62,22210.29,420,181
Litecoin,LTC,2024-01-26 10:35:47.337197,47177.63,45110.17,315,758
Cardano,ADA,2024-01-26 10:35:47.337197,95172.3,93247.21,527,510
Polkadot,DOT,2024-01-26 10:35:47.337197,87353.85,83493.72,510,288
Binance Coin,BNB,2024-01-26 10:35:47.337197,26484.35,25692.74,411,725
Dogecoin,DOGE,2024-01-26 10:35:47.337197,58147.84,56550.73,331,844
Bitcoin,BTC,2024-01-27 10:35:47.337197,44141.41,42324.37,251,663
Ethereum,ETH,2024-01-27 10:35:47.337197,32156.0,30562.0,131,635
Ripple,XRP,2024-01-27 10:35:47.337197,2098.68,2062.67,459,235
Litecoin,LTC,2024-01-27 10:35:47.337197,22499.6,21589.32,378,629
Cardano,ADA,2024-01-27 10:35:47.337197,9628.62,9312.49,719,524
Polkadot,DOT,2024-01-27 10:35:47.337197,38299.03,37311.96,671,55
Binance Coin,BNB,2024-01-27 10:35:47.337197,64779.8,63961.37,678,236
Dogecoin,DOGE,2024-01-27 10:35:47.337197,100831.04,99123.18,333,779
Bitcoin,BTC,2024-01-28 10:35:47.337197,2073.3,2014.59,669,553
Ethereum,ETH,2024-01-28 10:35:47.337197,18912.02,18391.23,523,205
Ripple,XRP,2024-01-28 10:35:47.337197,49355.37,47413.29,596,136
Litecoin,LTC,2024-01-28 10:35:47.337197,3465.92,3361.14,462,300
Cardano,ADA,2024-01-28 10:35:47.337197,28607.35,27513.99,540,850
Polkadot,DOT,2024-01-28 10:35:47.337197,43124.79,41944.88,732,70
Binance Coin,BNB,2024-01-28 10:35:47.337197,38276.3,37423.3,232,120
Dogecoin,DOGE,2024-01-28 10:35:47.337197,4951.84,4764.17,610,479
Bitcoin,BTC,2024-01-29 10:35:47.337197,37030.97,36445.39,823,643
Ethereum,ETH,2024-01-29 10:35:47.337197,70726.84,70004.07,185,896
Ripple,XRP,2024-01-29 10:35:47.337197,40199.19,39503.38,703,231
Litecoin,LTC,2024-01-29 10:35:47.337197,57363.0,54838.24,878,338
Cardano,ADA,2024-01-29 10:35:47.337197,34776.92,33052.75,546,341
Polkadot,DOT,2024-01-29 10:35:47.337197,19376.57,18457.03,445,632
Binance Coin,BNB,2024-01-29 10:35:47.337197,76680.25,75242.05,730,103
Dogecoin,DOGE,2024-01-29 10:35:47.337197,74287.84,71883.09,757,714
Bitcoin,BTC,2024-01-30 10:35:47.337197,27142.11,26861.87,919,477
Ethereum,ETH,2024-01-30 10:35:47.337197,8573.23,8326.92,675,854
Ripple,XRP,2024-01-30 10:35:47.337197,39014.24,38137.35,424,575
Litecoin,LTC,2024-01-30 10:35:47.337197,52055.81,51400.27,185,844
Cardano,ADA,2024-01-30 10:35:47.337197,6027.44,5796.44,281,78
Polkadot,DOT,2024-01-30 10:35:47.337197,13690.84,13306.61,193,425
Binance Coin,BNB,2024-01-30 10:35:47.337197,56751.74,54396.46,410,651
Dogecoin,DOGE,2024-01-30 10:35:47.337197,105459.93,101973.42,844,129
Bitcoin,BTC,2024-01-31 10:35:47.337197,7102.65,6826.61,733,395
Ethereum,ETH,2024-01-31 10:35:47.337197,650.27,630.13,961,449
Ripple,XRP,2024-01-31 10:35:47.337197,47919.87,47163.16,442,524
Litecoin,LTC,2024-01-31 10:35:47.337197,84531.18,81701.36,232,264
Cardano,ADA,2024-01-31 10:35:47.337197,42946.73,41498.48,748,189
Polkadot,DOT,2024-01-31 10:35:47.337197,7232.37,6955.44,661,272
Binance Coin,BNB,2024-01-31 10:35:47.337197,17186.28,16929.32,640,689
Dogecoin,DOGE,2024-01-31 10:35:47.337197,42716.65,41441.55,772,540
Bitcoin,BTC,2024-02-01 10:35:47.337197,58634.09,57150.72,635,254
Ethereum,ETH,2024-02-01 10:35:47.337197,58623.29,56920.03,818,635
Ripple,XRP,2024-02-01 10:35:47.337197,35637.21,34306.0,835,504
Litecoin,LTC,2024-02-01 10:35:47.337197,31199.86,30764.92,125,795
Cardano,ADA,2024-02-01 10:35:47.337197,92.82,89.87,771,130
Polkadot,DOT,2024-02-01 10:35:47.337197,64593.99,63159.77,540,249
Binance Coin,BNB,2024-02-01 10:35:47.337197,7718.2,7637.63,903,90
Dogecoin,DOGE,2024-02-01 10:35:47.337197,34826.73,33409.18,922,551
Bitcoin,BTC,2024-02-02 10:35:47.337197,22515.44,21843.32,962,663
Ethereum,ETH,2024-02-02 10:35:47.337197,31076.49,30487.63,727,725
Ripple,XRP,2024-02-02 10:35:47.337197,70282.59,69275.17,702,375
Litecoin,LTC,2024-02-02 10:35:47.337197,23536.63,22402.71,303,599
Cardano,ADA,2024-02-02 10:35:47.337197,77256.94,74672.49,407,175
Polkadot,DOT,2024-02-02 10:35:47.337197,2027.43,1971.82,295,329
Binance Coin,BNB,2024-02-02 10:35:47.337197,12162.99,11967.9,579,511
Dogecoin,DOGE,2024-02-02 10:35:47.337197,45926.92,44410.94,615,734
Bitcoin,BTC,2024-02-03 10:35:47.337197,11944.49,11522.73,339,426
Ethereum,ETH,2024-02-03 10:35:47.337197,19247.65,18511.88,364,572
Ripple,XRP,2024-02-03 10:35:47.337197,73937.42,72428.23,351,318
Litecoin,LTC,2024-02-03 10:35:47.337197,37488.76,36055.31,536,210
Cardano,ADA,2024-02-03 10:35:47.337197,664.87,648.96,892,100
Polkadot,DOT,2024-02-03 10:35:47.337197,6503.27,6259.55,837,889
Binance Coin,BNB,2024-02-03 10:35:47.337197,30631.03,29195.04,634,256
Dogecoin,DOGE,2024-02-03 10:35:47.337197,76968.48,73782.92,622,858
Bitcoin,BTC,2024-02-04 10:35:47.337197,48116.32,47556.58,749,868
Ethereum,ETH,2024-02-04 10:35:47.337197,35552.93,34878.59,506,405
Ripple,XRP,2024-02-04 10:35:47.337197,3765.46,3618.96,697,60
Litecoin,LTC,2024-02-04 10:35:47.337197,53693.56,53070.45,280,189
Cardano,ADA,2024-02-04 10:35:47.337197,29966.57,28574.74,198,101
Polkadot,DOT,2024-02-04 10:35:47.337197,50636.78,48204.85,160,441
Binance Coin,BNB,2024-02-04 10:35:47.337197,39568.51,38508.83,182,127
Dogecoin,DOGE,2024-02-04 10:35:47.337197,68932.63,67628.82,216,74
Bitcoin,BTC,2024-02-05 10:35:47.337197,40109.88,39242.91,592,363
Ethereum,ETH,2024-02-05 10:35:47.337197,24315.01,23755.1,415,616
Ripple,XRP,2024-02-05 10:35:47.337197,5896.85,5773.08,533,85
Litecoin,LTC,2024-02-05 10:35:47.337197,4507.91,4313.37,863,77
Cardano,ADA,2024-02-05 10:35:47.337197,73716.52,70999.58,330,239
Polkadot,DOT,2024-02-05 10:35:47.337197,32297.01,31808.62,340,605
Binance Coin,BNB,2024-02-05 10:35:47.337197,39820.04,38998.88,380,549
Dogecoin,DOGE,2024-02-05 10:35:47.337197,62081.88,61007.59,293,777
Bitcoin,BTC,2024-02-06 10:35:47.337197,50339.75,47937.49,747,115
Ethereum,ETH,2024-02-06 10:35:47.337197,58940.68,56013.32,225,321
Ripple,XRP,2024-02-06 10:35:47.337197,15427.68,15097.61,596,804
Litecoin,LTC,2024-02-06 10:35:47.337197,12210.26,12038.65,519,591
Cardano,ADA,2024-02-06 10:35:47.337197,70773.96,69583.75,669,86
Polkadot,DOT,2024-02-06 10:35:47.337197,53095.46,51383.68,169,768
Binance Coin,BNB,2024-02-06 10:35:47.337197,47917.2,45680.81,267,381
Dogecoin,DOGE,2024-02-06 10:35:47.337197,19796.65,19428.36,781,620
Bitcoin,BTC,2024-02-07 10:35:47.337197,48243.01,46146.79,697,262
Ethereum,ETH,2024-02-07 10:35:47.337197,77388.82,74576.25,565,632
Ripple,XRP,2024-02-07 10:35:47.337197,86065.3,83235.08,549,522
Litecoin,LTC,2024-02-07 10:35:47.337197,4139.12,3966.9,958,693
Cardano,ADA,2024-02-07 10:35:47.337197,2840.28,2753.17,913,634
Polkadot,DOT,2024-02-07 10:35:47.337197,35167.78,33794.05,326,644
Binance Coin,BNB,2024-02-07 10:35:47.337197,20263.45,19685.64,802,511
Dogecoin,DOGE,2024-02-07 10:35:47.337197,15899.2,15269.21,692,364
Bitcoin,BTC,2024-02-08 10:35:47.337197,56338.29,53871.96,496,113
Ethereum,ETH,2024-02-08 10:35:47.337197,20148.48,19613.68,307,340
Ripple,XRP,2024-02-08 10:35:47.337197,84109.75,82900.65,321,243
Litecoin,LTC,2024-02-08 10:35:47.337197,32785.94,32095.59,422,377
Cardano,ADA,2024-02-08 10:35:47.337197,51528.2,49028.76,718,498
Polkadot,DOT,2024-02-08 10:35:47.337197,52430.78,49990.5,926,116
Binance Coin,BNB,2024-02-08 10:35:47.337197,41428.08,39380.18,348,400
Dogecoin,DOGE,2024-02-08 10:35:47.337197,43056.79,41799.92,590,899
Bitcoin,BTC,2024-02-09 10:35:47.337197,19925.76,19571.51,843,54
Ethereum,ETH,2024-02-09 10:35:47.337197,60568.11,59873.65,764,281
Ripple,XRP,2024-02-09 10:35:47.337197,36969.35,35155.2,319,512
Litecoin,LTC,2024-02-09 10:35:47.337197,4995.43,4913.67,330,650
Cardano,ADA,2024-02-09 10:35:47.337197,86498.11,82985.71,776,93
Polkadot,DOT,2024-02-09 10:35:47.337197,18999.29,18168.4,528,442
Binance Coin,BNB,2024-02-09 10:35:47.337197,46511.72,45598.1,433,562
Dogecoin,DOGE,2024-02-09 10:35:47.337197,43487.26,41576.68,345,426
Bitcoin,BTC,2024-02-10 10:35:47.337197,60754.56,58607.07,901,226
Ethereum,ETH,2024-02-10 10:35:47.337197,13555.29,13133.72,820,896
Ripple,XRP,2024-02-10 10:35:47.337197,16240.52,15825.38,609,550
Litecoin,LTC,2024-02-10 10:35:47.337197,52642.79,50026.49,888,117
Cardano,ADA,2024-02-10 10:35:47.337197,6648.4,6408.9,356,169
Polkadot,DOT,2024-02-10 10:35:47.337197,105782.17,104564.16,632,112
Binance Coin,BNB,2024-02-10 10:35:47.337197,71212.44,67884.11,520,298
Dogecoin,DOGE,2024-02-10 10:35:47.337197,86203.08,84426.36,265,558
Bitcoin,BTC,2024-02-11 10:35:47.337197,1145.98,1131.67,803,849
Ethereum,ETH,2024-02-11 10:35:47.337197,36603.89,35813.64,195,713
Ripple,XRP,2024-02-11 10:35:47.337197,19880.53,18927.14,945,263
Litecoin,LTC,2024-02-11 10:35:47.337197,43615.42,42731.32,689,517
Cardano,ADA,2024-02-11 10:35:47.337197,82046.46,80752.86,279,587
Polkadot,DOT,2024-02-11 10:35:47.337197,58971.98,58063.84,662,285
Binance Coin,BNB,2024-02-11 10:35:47.337197,16134.39,15505.67,557,635
Dogecoin,DOGE,2024-02-11 10:35:47.337197,65059.72,63009.27,862,190
Bitcoin,BTC,2024-02-12 10:35:47.337197,54980.69,54141.98,832,133
Ethereum,ETH,2024-02-12 10:35:47.337197,31859.18,30809.7,312,598
Ripple,XRP,2024-02-12 10:35:47.337197,52991.49,52030.61,482,512
Litecoin,LTC,2024-02-12 10:35:47.337197,29887.42,28492.96,128,257
Cardano,ADA,2024-02-12 10:35:47.337197,51338.94,49971.37,844,141
Polkadot,DOT,2024-02-12 10:35:47.337197,15875.8,15364.57,850,680
Binance Coin,BNB,2024-02-12 10:35:47.337197,32964.76,32460.21,867,514
Dogecoin,DOGE,2024-02-12 10:35:47.337197,17289.48,17056.54,454,364
Bitcoin,BTC,2024-02-13 10:35:47.337197,51591.95,49200.76,623,598
Ethereum,ETH,2024-02-13 10:35:47.337197,42562.49,40807.66,305,899
Ripple,XRP,2024-02-13 10:35:47.337197,49406.42,48076.23,580,217
Litecoin,LTC,2024-02-13 10:35:47.337197,31830.11,30847.16,432,600
Cardano,ADA,2024-02-13 10:35:47.337197,11149.48,10946.78,678,414
Polkadot,DOT,2024-02-13 10:35:47.337197,20431.77,19971.39,271,124
Binance Coin,BNB,2024-02-13 10:35:47.337197,4740.09,4622.3,347,829
Dogecoin,DOGE,2024-02-13 10:35:47.337197,14433.29,13767.03,375,521
Bitcoin,BTC,2024-02-14 10:35:47.337197,57594.31,54857.56,920,727
Ethereum,ETH,2024-02-14 10:35:47.337197,40986.66,39958.51,399,833
Ripple,XRP,2024-02-14 10:35:47.337197,78716.01,76746.68,789,438
Litecoin,LTC,2024-02-14 10:35:47.337197,10582.95,10311.8,467,607
Cardano,ADA,2024-02-14 10:35:47.337197,8505.75,8324.25,765,895
Polkadot,DOT,2024-02-14 10:35:47.337197,11547.94,11267.4,856,469
Binance Coin,BNB,2024-02-14 10:35:47.337197,88977.0,85724.01,988,182
Dogecoin,DOGE,2024-02-14 10:35:47.337197,145.63,141.83,232,60
Bitcoin,BTC,2024-02-15 10:35:47.337197,65740.99,64097.69,478,601
Ethereum,ETH,2024-02-15 10:35:47.337197,61268.65,59594.52,185,275
Ripple,XRP,2024-02-15 10:35:47.337197,73480.89,72116.27,665,83
Litecoin,LTC,2024-02-15 10:35:47.337197,48510.23,47880.97,799,766
Cardano,ADA,2024-02-15 10:35:47.337197,13990.81,13419.94,889,598
Polkadot,DOT,2024-02-15 10:35:47.337197,4750.02,4543.33,932,552
Binance Coin,BNB,2024-02-15 10:35:47.337197,17094.12,16902.54,774,787
Dogecoin,DOGE,2024-02-15 10:35:47.337197,49353.65,48644.25,192,710
Bitcoin,BTC,2024-02-16 10:35:47.337197,56368.49,53822.46,891,493
Ethereum,ETH,2024-02-16 10:35:47.337197,50914.6,48565.06,670,602
Ripple,XRP,2024-02-16 10:35:47.337197,52535.82,51265.95,398,837
Litecoin,LTC,2024-02-16 10:35:47.337197,28689.57,28336.98,420,703
Cardano,ADA,2024-02-16 10:35:47.337197,11050.68,10702.51,124,794
Polkadot,DOT,2024-02-16 10:35:47.337197,17681.99,17406.68,412,183
Binance Coin,BNB,2024-02-16 10:35:47.337197,92390.31,89867.85,740,618
Dogecoin,DOGE,2024-02-16 10:35:47.337197,5081.24,4947.21,517,299
Bitcoin,BTC,2024-02-17 10:35:47.337197,28442.58,28112.04,615,546
Ethereum,ETH,2024-02-17 10:35:47.337197,10572.19,10291.31,481,611
Ripple,XRP,2024-02-17 10:35:47.337197,42741.86,41285.64,140,833
Litecoin,LTC,2024-02-17 10:35:47.337197,66482.41,64445.6,319,394
Cardano,ADA,2024-02-17 10:35:47.337197,50257.52,48490.24,281,490
Polkadot,DOT,2024-02-17 10:35:47.337197,4715.16,4503.45,657,54
Binance Coin,BNB,2024-02-17 10:35:47.337197,8024.28,7632.96,162,339
Dogecoin,DOGE,2024-02-17 10:35:47.337197,49222.57,47498.35,436,62
Bitcoin,BTC,2024-02-18 10:35:47.337197,6844.56,6638.17,975,647
Ethereum,ETH,2024-02-18 10:35:47.337197,28940.34,27836.17,591,738
Ripple,XRP,2024-02-18 10:35:47.337197,13362.89,13215.66,874,803
Litecoin,LTC,2024-02-18 10:35:47.337197,43309.26,41202.07,340,677
Cardano,ADA,2024-02-18 10:35:47.337197,52827.09,51407.17,524,59
Polkadot,DOT,2024-02-18 10:35:47.337197,68027.56,66587.31,545,569
Binance Coin,BNB,2024-02-18 10:35:47.337197,77578.45,75377.33,288,318
Dogecoin,DOGE,2024-02-18 10:35:47.337197,18853.98,18648.8,390,79
Bitcoin,BTC,2024-02-19 10:35:47.337197,1094.69,1051.57,543,367
Ethereum,ETH,2024-02-19 10:35:47.337197,57781.23,56481.3,507,884
Ripple,XRP,2024-02-19 10:35:47.337197,80742.14,79050.94,628,715
Litecoin,LTC,2024-02-19 10:35:47.337197,1520.65,1500.77,948,513
Cardano,ADA,2024-02-19 10:35:47.337197,48679.67,48045.51,684,490
Polkadot,DOT,2024-02-19 10:35:47.337197,64693.37,62053.57,674,130
Binance Coin,BNB,2024-02-19 10:35:47.337197,56528.17,55623.28,747,187
Dogecoin,DOGE,2024-02-19 10:35:47.337197,79609.62,77165.76,543,346
Bitcoin,BTC,2024-02-20 10:35:47.337197,63224.27,60743.09,561,534
Ethereum,ETH,2024-02-20 10:35:47.337197,40273.24,38397.42,597,865
Ripple,XRP,2024-02-20 10:35:47.337197,69706.99,67275.98,570,250
Litecoin,LTC,2024-02-20 10:35:47.337197,56378.74,54565.08,929,701
Cardano,ADA,2024-02-20 10:35:47.337197,8705.37,8576.95,296,316
Polkadot,DOT,2024-02-20 10:35:47.337197,9969.38,9555.52,541,699
Binance Coin,BNB,2024-02-20 10:35:47.337197,18093.59,17729.6,715,164
Dogecoin,DOGE,2024-02-20 10:35:47.337197,4871.15,4754.99,594,266
Bitcoin,BTC,2024-02-21 10:35:47.337197,55723.54,54205.03,433,701
Ethereum,ETH,2024-02-21 10:35:47.337197,19481.27,19004.38,867,685
Ripple,XRP,2024-02-21 10:35:47.337197,70439.96,67591.66,433,66
Litecoin,LTC,2024-02-21 10:35:47.337197,39162.74,37950.17,517,841
Cardano,ADA,2024-02-21 10:35:47.337197,5638.23,5487.03,787,859
Polkadot,DOT,2024-02-21 10:35:47.337197,26052.74,25488.84,343,300
Binance Coin,BNB,2024-02-21 10:35:47.337197,20974.99,20077.82,652,475
Dogecoin,DOGE,2024-02-21 10:35:47.337197,45381.03,44800.47,959,273
Bitcoin,BTC,2024-02-22 10:35:47.337197,20952.82,20165.22,175,520
Ethereum,ETH,2024-02-22 10:35:47.337197,68739.61,65509.99,495,412
Ripple,XRP,2024-02-22 10:35:47.337197,37537.57,36242.68,589,582
Litecoin,LTC,2024-02-22 10:35:47.337197,14591.41,14027.94,234,366
Cardano,ADA,2024-02-22 10:35:47.337197,62323.36,61364.79,669,796
Polkadot,DOT,2024-02-22 10:35:47.337197,109287.18,104438.37,281,50
Binance Coin,BNB,2024-02-22 10:35:47.337197,43949.38,42352.14,148,479
Dogecoin,DOGE,2024-02-22 10:35:47.337197,97023.43,94002.4,710,429
Bitcoin,BTC,2024-02-23 10:35:47.337197,52306.82,50437.94,385,655
Ethereum,ETH,2024-02-23 10:35:47.337197,57031.11,55985.7,659,220
Ripple,XRP,2024-02-23 10:35:47.337197,9282.66,9140.05,999,136
Litecoin,LTC,2024-02-23 10:35:47.337197,30359.08,30011.8,545,666
Cardano,ADA,2024-02-23 10:35:47.337197,38293.18,37349.07,877,89
Polkadot,DOT,2024-02-23 10:35:47.337197,48772.22,47581.83,612,826
Binance Coin,BNB,2024-02-23 10:35:47.337197,32766.18,31367.87,956,351
Dogecoin,DOGE,2024-02-23 10:35:47.337197,80922.33,77273.52,238,629
Bitcoin,BTC,2024-02-24 10:35:47.337197,28222.86,27495.85,292,616
Ethereum,ETH,2024-02-24 10:35:47.337197,35901.94,35487.51,496,585
Ripple,XRP,2024-02-24 10:35:47.337197,94925.06,90426.17,644,499
Litecoin,LTC,2024-02-24 10:35:47.337197,23445.89,22694.32,703,894
Cardano,ADA,2024-02-24 10:35:47.337197,28274.88,27617.52,338,402
Polkadot,DOT,2024-02-24 10:35:47.337197,38154.45,36593.14,859,756
Binance Coin,BNB,2024-02-24 10:35:47.337197,40795.77,38985.6,803,51
Dogecoin,DOGE,2024-02-24 10:35:47.337197,17674.13,17285.29,123,385
Bitcoin,BTC,2024-02-25 10:35:47.337197,51188.45,49698.22,883,193
Ethereum,ETH,2024-02-25 10:35:47.337197,545.05,539.11,601,521
Ripple,XRP,2024-02-25 10:35:47.337197,43119.32,41950.85,107,466
Litecoin,LTC,2024-02-25 10:35:47.337197,49884.27,47976.61,198,325
Cardano,ADA,2024-02-25 10:35:47.337197,32916.29,31329.56,866,485
Polkadot,DOT,2024-02-25 10:35:47.337197,51956.1,50881.56,798,263
Binance Coin,BNB,2024-02-25 10:35:47.337197,63767.29,61177.45,864,127
Dogecoin,DOGE,2024-02-25 10:35:47.337197,101775.23,98191.45,843,155
Bitcoin,BTC,2024-02-26 10:35:47.337197,25853.36,25054.91,878,594
Ethereum,ETH,2024-02-26 10:35:47.337197,29990.45,29033.42,627,91
Ripple,XRP,2024-02-26 10:35:47.337197,20267.57,19923.41,178,744
Litecoin,LTC,2024-02-26 10:35:47.337197,28218.67,26931.02,972,772
Cardano,ADA,2024-02-26 10:35:47.337197,60470.41,58819.48,639,495
Polkadot,DOT,2024-02-26 10:35:47.337197,15946.85,15284.82,269,528
Binance Coin,BNB,2024-02-26 10:35:47.337197,1736.74,1695.21,522,105
Dogecoin,DOGE,2024-02-26 10:35:47.337197,48689.26,47374.03,549,482
Bitcoin,BTC,2024-02-27 10:35:47.337197,67576.67,66435.02,517,787
Ethereum,ETH,2024-02-27 10:35:47.337197,49382.18,47491.79,802,641
Ripple,XRP,2024-02-27 10:35:47.337197,35532.41,33910.93,588,881
Litecoin,LTC,2024-02-27 10:35:47.337197,21271.94,20399.6,491,320
Cardano,ADA,2024-02-27 10:35:47.337197,63536.69,60900.92,156,480
Polkadot,DOT,2024-02-27 10:35:47.337197,3285.04,3150.41,203,629
Binance Coin,BNB,2024-02-27 10:35:47.337197,22325.74,21264.44,425,883
Dogecoin,DOGE,2024-02-27 10:35:47.337197,98352.29,96570.9,694,484
Bitcoin,BTC,2024-02-28 10:35:47.337197,21077.41,20566.36,354,459
Ethereum,ETH,2024-02-28 10:35:47.337197,74359.0,73064.01,943,657
Ripple,XRP,2024-02-28 10:35:47.337197,49375.48,47258.01,496,538
Litecoin,LTC,2024-02-28 10:35:47.337197,81733.78,80028.1,144,821
Cardano,ADA,2024-02-28 10:35:47.337197,18882.18,18475.92,693,115
Polkadot,DOT,2024-02-28 10:35:47.337197,80769.88,77118.57,222,722
Binance Coin,BNB,2024-02-28 10:35:47.337197,60530.82,59086.1,539,713
Dogecoin,DOGE,2024-02-28 10:35:47.337197,2957.19,2875.72,887,888
Bitcoin,BTC,2024-02-29 10:35:47.337197,7448.68,7331.43,505,382
Ethereum,ETH,2024-02-29 10:35:47.337197,52761.21,50272.36,124,98
Ripple,XRP,2024-02-29 10:35:47.337197,51915.91,49607.81,286,786
Litecoin,LTC,2024-02-29 10:35:47.337197,40442.77,39962.64,696,194
Cardano,ADA,2024-02-29 10:35:47.337197,73937.67,71058.33,319,660
Polkadot,DOT,2024-02-29 10:35:47.337197,13928.21,13772.1,907,495
Binance Coin,BNB,2024-02-29 10:35:47.337197,49779.68,47863.06,855,400
Dogecoin,DOGE,2024-02-29 10:35:47.337197,59263.82,57617.77,294,776
Bitcoin,BTC,2024-03-01 10:35:47.337197,72438.02,70732.34,563,121
Ethereum,ETH,2024-03-01 10:35:47.337197,52780.18,50780.17,322,693
Ripple,XRP,2024-03-01 10:35:47.337197,85495.42,82266.58,730,463
